Churn,Senior Citizen,Married,Dependents,Monthly Charge,Satisfaction Score,Number of Referrals,Premium Features,Paperless Billing,Contract Month to Month,Contract One Year,Contract Two Year Plus
0,1,1,0,94.3,3,1,1,0,0,1,0
0,1,1,0,70.05,4,1,0,0,0,1,0
0,1,1,0,51.6,5,1,0,1,0,1,0
0,1,1,1,115.75,4,1,1,1,0,0,1
0,1,0,0,99.9,3,0,1,1,0,0,1
0,1,1,1,107.15,5,0,1,1,0,1,0
0,1,1,0,101.9,3,9,0,1,0,1,0
0,1,0,0,59.6,3,0,1,0,0,0,1
0,1,1,0,110.85,4,6,1,1,0,1,0
0,1,1,0,94.55,3,3,0,1,0,1,0
0,1,0,0,109.8,3,0,0,1,0,1,0
0,1,0,0,102.85,3,0,1,1,0,1,0
0,1,1,1,34.55,4,1,0,1,0,1,0
0,1,1,0,104.6,3,7,0,0,0,1,0
0,1,0,0,111.65,5,0,1,0,0,0,1
0,1,0,0,89.85,4,0,0,1,0,1,0
0,1,0,0,70.0,3,0,0,0,0,1,0
0,1,0,0,110.35,3,0,1,1,0,0,1
0,1,0,0,103.75,3,0,1,1,0,1,0
0,1,0,0,20.05,3,0,0,1,0,1,0
0,1,1,1,84.95,3,1,0,1,0,1,0
0,1,0,0,104.65,4,0,1,1,0,1,0
0,1,1,0,80.35,4,7,0,1,0,1,0
0,1,1,0,21.25,4,1,0,1,0,1,0
0,1,0,0,79.35,4,0,0,1,0,1,0
0,1,1,0,89.85,3,0,1,1,0,0,1
0,1,1,0,110.8,5,8,1,1,0,0,1
0,1,1,0,114.95,3,3,1,1,0,0,1
0,1,0,0,75.05,4,0,0,0,0,1,0
0,1,1,0,75.65,4,4,0,1,0,0,1
0,1,0,0,20.05,5,0,0,0,0,1,0
0,1,1,1,93.25,3,4,0,1,0,1,0
0,1,0,0,19.3,5,0,0,0,0,1,0
0,1,0,0,84.35,3,0,0,1,0,1,0
0,1,0,0,110.5,3,0,0,1,0,1,0
0,1,0,0,81.1,4,0,0,1,0,1,0
0,1,0,0,89.0,4,0,0,0,0,1,0
0,1,0,0,75.4,4,0,0,1,0,1,0
0,1,0,0,81.7,4,0,0,0,0,1,0
0,1,1,0,83.25,3,10,0,1,0,1,0
0,1,1,1,91.35,5,9,0,1,0,1,0
0,1,1,0,29.8,3,10,0,0,0,1,0
0,1,1,0,60.9,3,9,0,0,0,1,0
0,1,0,0,73.25,3,0,1,0,0,0,1
0,1,1,0,95.85,3,1,0,1,0,1,0
0,1,1,0,20.75,5,2,0,1,0,1,0
0,1,0,0,84.7,4,0,0,1,0,1,0
0,1,1,0,86.1,4,5,0,1,0,1,0
0,1,1,0,110.0,5,2,1,1,0,0,1
0,1,1,0,112.4,3,5,0,1,0,0,1
0,1,0,0,54.0,4,0,1,0,0,1,0
0,1,0,0,79.2,5,0,0,1,0,0,1
0,1,1,0,98.85,5,6,0,1,0,1,0
0,1,0,0,89.85,3,0,1,0,0,0,1
0,1,0,0,86.05,3,0,0,1,0,1,0
0,1,1,0,114.65,3,1,1,1,0,0,1
0,1,1,0,19.65,5,8,0,0,0,1,0
0,1,1,1,75.2,5,8,0,1,0,1,0
0,1,1,0,97.95,5,5,0,1,0,1,0
0,1,1,0,95.1,3,1,0,1,0,1,0
0,1,1,0,82.7,3,1,1,1,0,0,1
0,1,0,0,44.05,3,0,0,1,0,1,0
0,1,1,1,100.4,3,1,0,1,0,1,0
0,1,1,0,94.3,3,1,1,1,0,1,0
0,1,0,0,104.05,5,0,0,0,0,0,1
0,1,1,0,60.0,5,1,0,1,0,1,0
0,1,1,0,98.3,3,2,1,1,0,1,0
0,1,1,0,90.45,4,6,0,1,0,1,0
0,1,1,0,88.8,3,5,1,0,0,0,1
0,1,0,0,34.2,3,0,0,0,0,1,0
0,1,0,1,94.8,4,0,0,0,0,1,0
0,1,0,0,80.25,4,0,0,1,0,1,0
0,1,1,0,88.2,4,5,0,1,0,1,0
0,1,1,0,99.4,3,2,1,1,0,0,1
0,1,1,0,114.85,3,3,1,1,0,0,1
0,1,1,0,84.45,3,3,0,0,0,0,1
0,1,0,0,80.7,5,0,0,0,0,1,0
0,1,1,0,82.15,3,4,0,1,0,1,0
0,1,0,0,101.45,4,0,0,1,0,1,0
0,1,0,0,49.85,3,0,0,1,0,1,0
0,1,1,0,92.0,3,7,1,1,0,1,0
0,1,0,0,73.85,5,0,0,0,0,1,0
0,1,1,0,109.4,3,8,0,1,0,1,0
0,1,1,0,97.8,3,5,0,1,0,1,0
0,1,0,0,19.5,3,0,0,0,0,0,1
0,1,0,0,48.8,3,0,0,1,0,0,1
0,1,1,0,105.4,4,2,1,0,0,0,1
0,1,0,0,96.85,4,0,0,1,0,0,1
0,1,1,0,99.2,4,6,0,1,0,0,1
0,1,1,0,70.85,5,0,0,1,0,1,0
0,1,1,0,94.25,3,9,0,1,0,0,1
0,1,0,0,102.15,4,0,0,1,0,1,0
0,1,1,1,88.45,5,4,0,1,0,0,1
0,1,1,0,64.2,4,2,1,0,0,0,1
0,1,1,0,80.8,5,4,0,1,0,0,1
0,1,0,0,69.35,3,0,0,0,0,0,1
0,1,0,0,111.4,3,0,1,1,0,0,1
0,1,1,0,60.65,5,2,1,1,0,1,0
0,1,1,0,71.7,5,4,0,0,0,1,0
0,1,0,0,53.5,3,0,0,1,0,0,1
0,1,0,0,106.8,3,0,1,1,0,1,0
0,1,0,0,64.95,4,0,0,1,0,0,1
0,1,1,1,104.1,3,4,1,1,0,0,1
0,1,1,0,90.05,5,8,0,1,0,0,1
0,1,1,0,102.6,4,7,0,1,0,0,1
0,1,1,1,80.95,4,10,0,1,0,0,1
0,1,1,0,108.8,5,4,0,1,0,0,1
0,1,1,0,105.4,4,3,1,1,0,1,0
0,1,0,1,45.75,4,0,0,1,0,0,1
0,1,1,0,70.55,3,0,0,1,0,0,1
0,1,1,0,90.45,4,4,1,0,0,0,1
0,1,0,0,73.85,4,0,0,0,0,0,1
0,1,0,0,69.1,3,0,1,1,0,0,1
0,1,0,0,83.8,3,0,0,1,0,0,1
0,1,0,0,94.2,4,0,0,1,0,0,1
0,1,1,1,99.0,5,10,0,0,0,1,0
0,1,0,0,110.75,5,0,1,1,0,0,1
0,1,1,0,96.6,4,10,1,1,0,0,1
0,1,0,0,74.85,5,0,1,0,0,1,0
0,1,0,0,109.05,3,0,1,1,0,0,1
0,1,1,0,25.0,5,0,0,1,0,0,1
0,1,1,0,104.35,4,2,0,1,0,1,0
0,1,0,0,66.05,5,0,1,1,0,0,1
0,1,1,0,105.2,3,2,0,1,0,1,0
0,1,0,0,79.35,5,0,0,1,0,0,1
0,1,1,0,98.35,3,0,0,0,0,0,1
0,1,1,0,63.55,3,5,1,1,0,0,1
0,1,0,0,90.05,5,0,0,1,0,0,1
0,1,1,0,67.45,3,1,0,1,0,0,1
0,1,0,0,50.5,3,0,1,1,0,0,1
0,1,1,0,60.7,5,2,0,0,0,1,0
0,1,0,0,99.0,4,0,0,1,0,1,0
0,1,0,0,50.95,3,0,0,1,0,0,1
0,1,1,0,89.1,3,1,1,0,0,0,1
0,1,1,1,85.35,5,7,0,0,0,0,1
0,1,0,0,54.8,5,0,0,0,0,0,1
0,1,0,0,90.7,5,0,0,1,0,0,1
0,1,0,0,75.5,3,0,0,0,0,0,1
0,1,0,0,105.75,4,0,1,0,0,1,0
0,1,1,0,74.3,5,7,0,0,0,0,1
0,1,0,0,70.6,4,0,0,1,0,0,1
0,1,0,0,64.45,4,0,1,0,0,0,1
0,1,0,0,69.65,3,0,0,0,0,0,1
0,1,1,0,103.15,3,1,0,1,0,1,0
0,1,0,0,101.05,3,0,0,1,0,0,1
0,1,1,0,84.1,3,1,0,1,0,0,1
0,1,1,0,70.2,3,7,0,1,0,0,1
0,1,1,0,74.85,5,7,0,0,0,0,1
0,1,1,0,94.05,3,0,1,1,0,1,0
0,1,1,0,102.65,3,5,0,1,0,0,1
0,1,1,0,95.5,4,2,1,1,0,0,1
0,1,1,0,85.65,3,8,1,1,0,0,1
0,1,0,0,99.85,5,0,0,1,0,1,0
0,1,0,0,108.95,4,0,1,1,0,0,1
0,1,0,0,89.95,4,0,0,0,0,0,1
0,1,1,0,104.45,4,3,1,1,0,0,1
0,1,0,0,71.45,4,0,0,1,0,0,1
0,1,1,0,89.55,3,4,1,1,0,0,1
0,1,1,0,100.8,4,0,0,1,0,0,1
0,1,1,0,74.4,4,7,1,0,0,0,1
0,1,1,0,93.05,3,10,1,1,0,0,1
0,1,1,0,104.45,3,5,1,1,0,1,0
0,1,0,0,91.55,3,0,0,1,0,0,1
0,1,1,0,104.15,4,10,1,0,0,0,1
0,1,0,0,48.2,3,0,0,1,0,0,1
0,1,0,0,25.1,5,0,0,1,0,0,1
0,1,0,0,100.15,4,0,1,1,0,0,1
0,1,1,0,64.4,5,7,1,1,0,0,1
0,1,0,0,45.2,3,0,0,0,0,0,1
0,1,1,1,104.5,3,6,1,1,0,0,1
0,1,0,0,95.45,4,0,0,1,0,0,1
0,1,1,0,85.7,3,4,0,1,0,0,1
0,1,1,0,102.05,5,1,0,0,0,0,1
0,1,1,0,85.05,4,6,0,1,0,0,1
0,1,0,0,39.7,4,0,1,0,0,0,1
0,1,0,0,93.9,4,0,1,0,0,0,1
0,1,1,0,109.7,3,1,1,1,0,0,1
0,1,1,0,91.05,4,1,0,1,0,0,1
0,1,1,0,90.7,3,1,0,1,0,1,0
0,1,1,0,95.0,4,1,0,0,0,1,0
0,1,0,1,54.55,4,0,1,1,0,0,1
0,1,0,0,86.45,4,0,0,1,0,0,1
0,1,0,0,70.05,3,0,0,1,0,0,1
0,1,1,0,82.95,4,10,0,1,0,1,0
0,1,1,0,25.2,3,0,0,0,0,1,0
0,1,0,0,73.55,3,0,0,1,0,0,1
0,1,0,0,81.5,4,0,0,0,0,0,1
0,1,0,0,74.45,3,0,0,1,0,0,1
0,1,1,0,90.65,4,10,0,1,0,1,0
0,1,1,0,105.05,4,1,0,1,0,0,1
0,1,1,0,25.0,3,5,0,0,0,0,1
0,1,1,0,24.3,5,5,0,0,0,0,1
0,1,1,0,90.1,3,10,0,0,0,1,0
0,1,0,0,101.1,5,0,1,1,0,1,0
0,1,1,0,92.2,4,1,1,1,0,0,1
0,1,0,0,69.95,3,0,0,1,0,0,1
0,1,0,0,19.2,5,0,0,0,0,0,1
0,1,0,1,101.3,4,0,1,1,0,0,1
0,1,0,0,69.85,4,0,1,0,0,0,1
0,1,1,0,88.4,3,1,0,0,0,0,1
0,1,1,1,51.0,3,1,0,1,0,1,0
0,1,1,0,113.0,3,8,1,1,0,0,1
0,1,0,0,59.9,4,0,1,0,0,0,1
0,1,1,0,93.55,4,10,1,1,0,1,0
0,1,0,0,20.05,5,0,0,0,0,0,1
0,1,1,0,116.75,3,6,1,1,0,0,1
0,1,0,0,96.35,4,0,1,1,0,0,1
0,1,1,0,53.95,3,8,0,1,0,0,1
0,1,1,1,72.6,4,8,1,1,0,0,1
0,1,0,0,72.95,3,0,0,1,0,0,1
0,1,1,0,89.45,3,6,0,0,0,0,1
0,1,0,0,44.4,4,0,1,1,0,0,1
0,1,0,0,36.65,5,0,0,0,0,0,1
0,1,1,1,103.9,3,8,1,1,0,1,0
0,1,0,0,63.85,3,0,1,1,0,1,0
0,1,1,0,99.0,3,5,1,1,0,0,1
0,1,1,0,88.55,3,4,1,1,0,0,1
0,1,0,0,101.4,4,0,0,1,0,0,1
0,1,1,1,90.15,3,2,1,1,0,0,1
0,1,0,0,116.1,3,0,1,1,0,0,1
0,1,0,0,74.1,3,0,0,1,0,0,1
0,1,1,0,93.5,5,9,0,1,0,0,1
0,1,1,0,43.35,3,1,0,1,0,0,1
0,1,0,1,105.35,5,0,0,1,0,0,1
0,1,1,0,113.6,5,7,1,1,0,0,1
0,1,0,0,46.35,4,0,0,1,0,0,1
0,1,0,0,53.5,4,0,1,1,0,1,0
0,1,1,0,90.0,4,8,1,0,0,0,1
0,1,0,0,20.3,5,0,0,1,0,0,1
0,1,0,1,80.45,3,0,0,1,0,0,1
0,1,1,0,89.2,4,6,0,1,0,0,1
0,1,0,0,25.1,3,0,0,0,0,0,1
0,1,1,0,69.3,4,7,0,1,0,0,1
0,1,1,0,105.6,3,3,0,1,0,1,0
0,1,1,0,64.45,5,9,1,1,0,0,1
0,1,1,0,34.25,4,3,1,0,0,0,1
0,1,0,0,74.05,5,0,0,1,0,0,1
0,1,0,0,89.15,4,0,0,0,0,1,0
0,1,1,1,107.9,3,2,1,1,0,1,0
0,1,1,1,19.5,3,8,0,0,0,1,0
0,1,1,0,78.45,3,10,1,0,0,0,1
0,1,0,0,72.75,4,0,0,0,0,0,1
0,1,0,0,94.85,4,0,0,1,0,0,1
0,1,0,0,90.7,4,0,0,0,0,0,1
0,1,0,0,29.35,3,0,0,1,0,0,1
0,1,0,0,79.6,5,0,0,1,0,1,0
0,1,1,0,29.9,4,3,0,1,0,0,1
0,1,0,0,101.8,4,0,0,1,0,0,1
0,1,1,1,110.6,4,1,1,1,0,1,0
0,1,1,0,109.95,5,1,1,1,0,0,1
0,1,0,0,94.75,3,0,0,0,0,0,1
0,1,1,0,107.35,4,7,1,1,0,1,0
0,1,1,0,59.1,3,6,0,1,0,0,1
0,1,0,0,43.8,5,0,0,0,0,0,1
0,1,0,0,84.05,3,0,0,1,0,0,1
0,1,0,0,105.9,3,0,0,1,0,1,0
0,1,0,0,74.65,4,0,1,0,0,0,1
0,1,0,0,55.6,4,0,0,1,0,0,1
0,1,0,0,104.9,5,0,1,1,0,0,1
0,1,1,0,20.05,5,7,0,1,0,0,1
0,1,1,0,113.65,4,7,1,1,0,0,1
0,1,1,0,98.15,3,2,1,1,0,1,0
0,1,1,0,104.8,5,3,0,1,0,1,0
0,1,1,0,70.95,3,6,0,1,0,1,0
0,1,1,1,35.65,5,8,0,1,0,0,1
0,1,0,0,91.5,3,0,0,1,0,0,1
0,1,0,0,104.75,3,0,0,0,0,0,1
0,1,1,1,85.75,3,10,0,1,0,0,1
0,1,1,0,100.75,3,6,0,1,0,1,0
0,1,1,0,83.45,3,0,0,1,0,0,1
0,1,1,0,69.3,4,1,0,1,0,0,1
0,1,0,0,25.0,4,0,0,0,0,1,0
0,1,0,0,84.85,4,0,0,1,0,0,1
0,1,1,0,74.2,4,1,0,1,0,0,1
0,1,1,0,90.05,3,7,1,0,0,0,1
0,1,0,0,59.45,4,0,0,1,0,0,1
0,1,0,0,90.5,3,0,0,1,0,0,1
0,1,0,0,79.5,4,0,0,1,0,0,1
0,1,1,0,90.15,3,7,1,0,0,1,0
0,1,0,0,46.3,4,0,0,0,0,0,1
0,1,0,0,50.05,4,0,0,1,0,1,0
0,1,1,0,87.3,3,6,0,0,0,1,0
0,1,1,0,50.0,3,1,1,1,0,0,1
0,1,1,0,72.25,3,8,0,1,0,0,1
0,1,1,1,96.1,4,1,0,1,0,0,1
0,1,0,0,71.25,4,0,0,1,0,0,1
0,1,0,0,113.8,3,0,1,0,0,0,1
0,1,1,0,100.5,5,3,0,1,0,1,0
0,1,0,0,104.1,4,0,0,1,0,0,1
0,1,0,0,69.7,4,0,0,1,0,0,1
0,1,0,0,24.65,3,0,0,1,0,0,1
0,1,1,0,19.55,3,2,0,1,0,0,1
0,1,1,0,49.8,3,4,0,0,0,0,1
0,1,1,1,96.55,5,9,0,1,0,0,1
0,1,0,0,78.5,3,0,0,1,0,0,1
0,1,0,0,108.1,5,0,1,1,0,0,1
0,1,1,0,79.2,4,3,1,1,0,1,0
0,1,1,1,80.85,3,1,0,1,0,1,0
0,1,0,0,73.55,3,0,0,1,0,0,1
0,1,1,1,75.15,4,3,0,1,0,0,1
0,1,1,0,112.9,3,6,1,1,0,0,1
0,1,1,0,25.65,5,0,0,0,0,0,1
0,1,1,0,106.85,4,8,0,1,0,1,0
0,1,0,0,51.3,4,0,0,1,0,0,1
0,1,1,0,109.1,5,1,0,1,0,0,1
0,1,1,0,116.05,3,1,1,1,0,0,1
0,1,1,0,94.65,4,4,0,1,0,0,1
0,1,0,0,44.0,4,0,0,0,0,0,1
0,1,1,0,94.8,3,7,0,1,0,0,1
0,1,1,0,106.5,5,9,0,1,0,1,0
0,1,0,0,85.2,4,0,0,0,0,0,1
0,1,1,0,54.55,3,5,0,1,0,0,1
0,1,0,0,99.75,3,0,0,1,0,0,1
0,1,0,0,108.1,4,0,0,0,0,0,1
0,1,1,0,64.95,3,1,1,1,0,0,1
0,1,1,1,84.65,3,1,0,1,0,0,1
0,1,1,0,64.05,3,3,1,1,0,0,1
0,1,1,0,100.25,5,5,1,0,0,1,0
0,1,1,0,98.9,3,8,0,1,0,0,1
0,1,0,0,60.25,3,0,0,0,0,0,1
0,1,0,0,56.25,3,0,0,1,0,0,1
0,1,1,0,74.0,5,6,0,1,0,0,1
0,1,0,0,79.55,5,0,0,1,0,0,1
0,1,1,1,95.8,3,5,0,1,0,0,1
0,1,1,0,71.55,3,2,0,0,0,0,1
0,1,1,0,94.95,5,10,0,1,0,0,1
0,1,0,0,80.5,4,0,0,1,0,0,1
0,1,0,0,39.85,4,0,0,1,0,0,1
0,1,1,0,24.85,5,0,0,0,0,0,1
0,1,1,0,89.0,4,8,0,1,0,0,1
0,1,0,0,55.0,4,0,0,1,0,0,1
0,1,0,0,117.35,4,0,1,1,0,0,1
0,1,0,0,89.75,3,0,0,1,0,0,1
0,1,0,0,49.95,5,0,0,0,0,0,1
0,1,0,0,19.8,4,0,0,0,0,1,0
0,1,0,0,73.3,4,0,0,1,0,0,1
0,1,0,0,70.05,3,0,1,1,0,0,1
0,1,0,0,85.55,4,0,0,1,0,0,1
0,1,1,1,65.2,4,9,0,1,0,1,0
0,1,1,0,75.1,4,8,0,1,0,0,1
0,1,1,0,115.75,3,2,1,1,0,0,1
0,1,1,0,95.65,3,10,1,0,0,1,0
0,1,0,0,104.45,3,0,0,1,0,0,1
0,1,1,0,70.2,5,5,0,1,0,0,1
0,1,0,0,90.95,4,0,0,0,0,0,1
0,1,1,0,60.95,3,7,1,1,0,1,0
0,1,0,0,58.55,3,0,0,1,0,0,1
0,1,0,0,80.35,4,0,0,1,0,0,1
0,1,0,0,84.95,4,0,0,1,0,0,1
0,1,0,0,110.1,4,0,1,1,0,0,1
0,1,0,0,99.65,4,0,0,1,0,0,1
0,1,0,0,45.4,5,0,1,0,0,0,1
0,1,0,0,59.85,3,0,0,0,0,0,1
0,1,1,0,89.45,4,5,0,0,0,0,1
0,1,1,1,79.85,3,6,0,1,0,0,1
0,1,1,0,54.1,3,9,1,0,0,1,0
0,1,0,0,48.75,3,0,0,0,0,0,1
0,1,1,1,110.2,3,7,1,1,0,0,1
0,1,1,0,46.35,4,9,1,0,0,0,1
0,1,0,0,93.9,4,0,0,1,0,0,1
0,1,1,0,98.1,4,8,0,1,0,0,1
0,1,1,0,115.6,3,2,1,1,0,1,0
0,1,1,0,97.95,4,10,0,1,0,1,0
0,1,1,0,77.35,4,4,1,0,0,0,1
0,1,0,0,75.5,4,0,1,1,0,0,1
0,1,1,0,75.3,4,7,0,0,0,0,1
0,1,0,0,49.2,4,0,1,0,0,0,1
0,1,1,0,79.3,3,2,0,0,0,0,1
0,1,1,0,105.75,5,7,0,1,0,1,0
0,1,1,0,104.85,3,8,0,1,0,1,0
0,1,0,0,74.1,3,0,1,0,0,0,1
0,1,0,0,101.3,4,0,1,0,0,0,1
0,1,0,0,99.1,4,0,0,1,0,0,1
0,1,0,0,94.75,4,0,0,1,0,0,1
0,1,1,0,95.35,3,5,0,1,0,0,1
0,1,0,0,74.05,3,0,0,1,0,0,1
0,1,0,0,89.6,4,0,0,1,0,0,1
0,1,1,0,71.0,3,10,1,1,0,1,0
0,1,0,0,93.6,5,0,0,1,0,0,1
0,1,0,0,58.4,4,0,0,1,0,0,1
0,1,0,0,107.4,4,0,1,1,0,0,1
0,1,1,0,90.85,4,10,0,1,0,0,1
0,1,0,0,104.35,5,0,0,1,0,0,1
0,1,0,0,55.45,3,0,0,1,0,1,0
0,1,0,0,96.85,3,0,0,1,0,0,1
0,1,0,0,102.1,5,0,1,0,0,1,0
0,1,0,0,96.6,5,0,1,1,0,0,1
0,1,1,0,94.65,3,5,0,1,0,0,1
0,1,0,0,20.05,4,0,0,1,0,0,1
0,1,0,0,69.15,3,0,0,0,0,0,1
0,1,1,1,19.8,4,5,0,0,0,0,1
0,1,1,1,69.2,4,7,0,0,0,1,0
0,1,1,0,84.85,3,4,0,1,0,0,1
0,1,0,0,74.9,3,0,0,1,0,0,1
0,1,1,0,80.3,3,5,0,0,0,1,0
0,1,1,0,97.25,5,7,0,1,0,1,0
0,1,0,0,33.45,3,0,0,1,0,0,1
0,1,0,0,20.3,3,0,0,0,0,0,1
0,1,1,0,108.5,4,1,0,0,0,0,1
0,1,1,0,58.95,3,10,0,1,0,1,0
0,1,0,0,69.1,3,0,1,1,0,1,0
0,1,1,0,111.65,4,4,1,1,0,0,1
0,1,0,0,84.35,4,0,0,1,0,0,1
0,1,1,0,71.1,5,2,0,1,0,1,0
0,1,1,0,85.15,4,4,1,1,0,0,1
0,1,1,0,84.8,4,7,1,1,0,0,1
0,1,1,0,84.0,3,1,1,1,0,1,0
0,1,1,0,24.7,4,5,0,0,0,1,0
0,1,0,0,97.05,3,0,1,1,0,0,1
0,1,0,0,74.45,5,0,0,1,0,0,1
0,1,1,0,84.3,3,7,0,1,0,0,1
0,1,1,1,53.0,4,4,0,1,0,0,1
0,1,1,0,93.8,4,8,0,0,0,0,1
0,1,1,0,25.6,4,5,0,0,0,1,0
0,1,0,0,110.75,5,0,1,1,0,1,0
0,1,1,0,94.5,3,4,0,1,1,0,0
0,1,0,0,34.65,4,0,0,1,1,0,0
0,1,1,0,52.3,5,10,0,1,1,0,0
0,1,0,0,95.6,3,0,0,1,1,0,0
0,1,1,1,29.9,5,0,0,0,0,1,0
0,1,1,0,99.1,5,1,1,1,0,1,0
0,1,1,0,25.1,3,1,0,0,0,0,1
0,1,1,1,76.25,3,1,1,0,0,1,0
0,1,0,0,24.9,4,0,0,1,0,1,0
0,1,1,0,104.45,5,1,0,1,1,0,0
0,1,0,0,83.4,3,0,0,1,1,0,0
0,1,1,0,99.7,3,3,0,0,1,0,0
0,1,0,0,72.6,3,0,0,1,1,0,0
0,1,0,0,116.5,4,0,1,1,1,0,0
0,1,0,0,106.8,3,0,1,1,0,0,1
0,1,1,0,30.75,5,7,0,1,1,0,0
0,1,1,0,94.55,3,8,0,1,1,0,0
0,1,0,0,104.4,5,0,0,1,1,0,0
0,1,1,0,101.5,5,1,1,1,1,0,0
0,1,1,1,103.95,4,1,0,1,1,0,0
0,1,0,0,108.1,3,0,0,0,0,1,0
0,1,1,0,24.85,3,2,0,1,1,0,0
0,1,1,0,92.55,3,9,0,1,1,0,0
0,1,1,1,107.45,4,7,0,1,0,1,0
0,1,0,0,100.15,4,0,0,1,0,1,0
0,1,1,0,105.85,4,10,1,1,0,0,1
0,1,1,0,107.5,3,7,0,1,1,0,0
0,1,0,0,73.0,4,0,1,1,0,1,0
0,1,1,0,77.9,3,1,0,0,1,0,0
0,1,1,0,110.45,4,5,1,1,0,0,1
0,1,0,0,44.85,3,0,0,1,1,0,0
0,1,1,0,29.8,3,7,0,1,0,1,0
0,1,1,0,19.85,3,3,0,0,0,1,0
0,1,1,0,108.1,3,3,1,1,0,1,0
0,1,1,0,108.75,3,1,0,0,1,0,0
0,1,1,0,105.9,5,1,0,1,1,0,0
0,1,1,0,70.45,5,1,0,0,1,0,0
0,1,1,0,109.75,4,1,1,1,0,0,1
0,1,0,0,104.95,5,0,1,1,1,0,0
0,1,1,0,85.55,4,5,1,1,0,1,0
0,1,0,0,80.55,5,0,0,1,1,0,0
0,1,1,0,78.5,3,4,0,0,0,0,1
0,1,1,0,92.7,3,3,0,1,0,0,1
0,1,1,0,89.45,4,10,0,0,0,0,1
0,1,1,0,98.7,3,1,1,1,0,1,0
0,1,0,0,92.45,4,0,1,1,0,0,1
0,1,1,1,86.7,3,5,0,1,0,1,0
0,1,1,0,105.0,5,1,0,0,0,1,0
0,1,0,0,95.4,4,0,0,1,1,0,0
0,1,1,0,115.05,4,1,1,1,0,0,1
0,1,0,0,78.85,3,0,0,0,1,0,0
0,1,1,0,86.55,5,0,0,0,1,0,0
0,1,0,0,20.5,4,0,0,0,0,1,0
0,1,1,0,76.85,3,7,1,1,1,0,0
0,1,0,0,103.0,4,0,1,0,0,1,0
0,1,0,0,91.3,4,0,0,1,0,1,0
0,1,1,0,100.4,5,8,1,1,1,0,0
0,1,1,0,91.0,5,2,0,1,0,1,0
0,1,1,0,89.8,3,7,0,1,1,0,0
0,1,1,0,74.85,4,2,0,1,1,0,0
0,1,1,1,39.1,3,2,0,1,0,1,0
0,1,1,0,105.35,4,2,0,0,0,0,1
0,1,1,0,101.25,4,9,1,1,1,0,0
0,1,1,0,100.55,4,10,0,1,0,1,0
0,1,1,0,64.2,4,2,1,0,0,1,0
0,1,1,0,73.45,3,7,0,1,0,0,1
0,1,1,0,79.3,5,0,1,1,1,0,0
0,1,0,0,25.4,3,0,0,0,0,0,1
0,1,1,1,78.1,5,8,0,1,1,0,0
0,1,0,0,81.35,4,0,1,0,0,0,1
0,1,1,0,56.55,3,10,0,0,0,0,1
0,1,0,0,87.3,3,0,0,1,1,0,0
0,1,1,0,102.9,3,9,1,0,0,0,1
0,1,1,0,114.5,3,4,1,1,0,0,1
0,1,0,0,20.2,3,0,0,0,0,0,1
0,1,1,0,55.8,3,8,0,0,0,1,0
0,1,0,0,99.5,5,0,0,1,0,1,0
0,1,1,0,96.5,4,9,0,1,1,0,0
0,1,1,0,25.7,4,8,0,0,1,0,0
0,1,1,0,91.55,5,1,1,1,1,0,0
0,1,1,0,105.7,5,6,1,1,1,0,0
0,1,0,0,93.75,3,0,1,0,0,0,1
0,1,1,0,109.75,4,1,1,1,0,0,1
0,1,1,0,75.55,5,1,0,1,1,0,0
0,1,1,0,66.4,4,1,0,0,1,0,0
0,1,0,0,70.55,4,0,0,0,1,0,0
0,1,1,0,34.3,5,6,0,1,1,0,0
0,1,1,0,75.4,4,2,0,1,1,0,0
0,1,1,0,81.6,3,2,0,1,0,1,0
0,1,0,0,110.8,3,0,1,1,0,1,0
0,1,1,0,19.35,5,4,0,1,0,0,1
0,1,1,0,50.25,4,4,0,1,1,0,0
0,1,1,0,25.45,5,3,0,0,0,0,1
0,1,0,0,75.7,4,0,0,1,1,0,0
0,1,0,0,78.8,3,0,0,1,1,0,0
0,1,1,0,89.1,4,4,0,1,1,0,0
0,1,0,0,59.9,5,0,0,1,1,0,0
0,1,1,1,108.9,3,7,1,1,1,0,0
0,1,1,1,95.3,3,8,1,1,1,0,0
0,1,0,0,84.45,4,0,0,0,0,1,0
0,1,0,0,79.15,5,0,0,1,1,0,0
0,1,0,0,71.75,3,0,0,1,0,1,0
0,1,1,0,100.65,3,1,1,1,0,1,0
0,1,0,0,19.6,5,0,0,0,0,0,1
0,1,1,1,29.3,4,1,1,1,1,0,0
0,1,0,0,109.4,3,0,0,1,1,0,0
0,1,1,0,19.6,4,1,0,0,0,1,0
0,1,0,0,87.1,5,0,0,1,1,0,0
0,1,0,0,73.8,3,0,0,1,1,0,0
0,1,1,1,24.4,3,9,0,1,0,0,1
0,1,0,0,70.2,5,0,0,1,1,0,0
0,1,0,0,110.25,3,0,1,0,0,0,1
0,1,1,1,104.9,4,6,0,1,0,1,0
0,1,0,0,44.7,3,0,0,0,1,0,0
0,1,1,0,83.85,3,10,0,0,1,0,0
0,1,1,0,90.0,3,3,0,1,1,0,0
0,1,1,0,99.1,3,6,0,0,0,1,0
0,1,0,0,85.8,3,0,0,1,1,0,0
0,1,1,0,49.45,3,3,0,1,0,0,1
0,1,1,0,75.15,3,4,1,0,0,0,1
