Probability,Senior Citizen,Married,Dependents,Number of Dependents,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Cable,Internet DSL,Internet Fiber Optic,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract Month to Month,Contract One Year,Contract Two Year,Paperless Billing,Bank Withdrawal,Credit Card,Mailed Check,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,CLTV,Satisfaction Score
0.0253,0,1,0,0,1,1,42,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,13.23,23,97.1,4016.75,46.56,150,555.66,4675.85,2170,3
0.0002,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,43.8,0,19.75,624.15,0.0,0,1401.6,2025.75,4691,4
0.1425,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,29.33,0,19.75,19.75,0.0,0,29.33,49.08,4851,3
0.0025,0,0,0,0,0,0,54,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,18.74,16,65.3,3512.9,0.0,0,1011.96,4524.86,4556,3
0.0039,0,0,1,3,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17.3,0,20.05,552.9,0.0,0,467.1,1020.0,2400,3
0.0,0,1,1,2,1,3,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,19.04,0,25.0,1738.9,0.0,0,1370.88,3109.78,4275,4
0.0005,0,1,0,0,1,4,70,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,28.54,23,110.5,7752.05,0.0,0,1997.8,9749.85,5979,4
0.9994,0,0,0,0,0,0,35,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,48.93,14,55.0,2010.55,0.0,0,1712.55,3723.1,2220,1
0.0,0,1,1,3,1,3,68,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,14.11,57,111.75,7511.3,0.0,0,959.48,8470.78,4967,4
0.0005,1,1,0,0,1,1,30,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,48.02,24,101.5,2917.65,0.0,0,1440.6,4358.25,4828,5
0.999,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,38.53,20,69.4,69.4,0.0,0,38.53,107.93,2847,1
0.0002,0,1,1,2,1,6,65,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,19.53,19,94.55,6078.75,0.0,0,1269.45,7348.2,4603,4
0.0001,0,0,0,0,0,0,48,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,3.59,10,78.9,3771.5,0.0,0,172.32,3943.82,4063,4
0.9993,1,0,0,0,0,0,16,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,17.51,7,84.75,1350.15,0.0,0,280.16,1630.3100000000002,5136,2
0.0,0,1,1,1,1,10,68,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26.83,0,25.75,1686.15,0.0,0,1824.44,3510.59,5434,4
0.9996,0,0,0,0,0,0,7,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,30.61,59,86.8,620.35,0.0,0,214.27,834.62,3780,2
0.5499,0,1,0,0,1,1,53,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,15.77,9,94.25,4867.95,0.0,0,835.81,5703.76,5414,3
0.0001,0,1,1,3,1,10,71,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,41.71,20,90.55,6239.05,0.0,0,2961.41,9200.46,6009,4
0.0039,0,0,0,0,0,0,40,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0.0,28,54.55,2236.2,11.48,40,0.0,2264.72,3533,3
0.765,1,1,0,0,1,1,50,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,31.56,4,95.05,4888.7,0.0,50,1578.0,6516.7,5863,3
0.9995,0,1,1,2,1,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,15,29.7,91.7,0.0,0,0.0,91.7,2613,1
0.0025,0,1,1,2,1,6,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,29.1,19,69.95,143.9,0.0,0,58.2,202.1,5010,3
0.0048,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,22.29,0,20.85,435.25,1.31,0,468.09,902.03,5422,3
0.0485,1,0,0,0,0,0,66,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,11.63,5,102.85,6976.75,0.0,60,767.58,7804.33,5569,3
0.0001,0,1,0,0,1,6,72,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,12.32,59,68.75,4888.2,0.0,0,887.04,5775.24,4505,3
0.0003,1,1,0,0,1,9,52,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,27.74,18,106.5,5621.85,0.0,90,1442.48,7154.33,4499,5
0.9733,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,39.88,19,73.65,73.65,0.0,0,39.88,113.53,5443,3
0.0057,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14.48,0,20.35,689.75,0.0,0,477.84,1167.59,2507,3
0.109,0,0,0,0,0,0,27,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2.69,15,49.0,1291.35,0.0,0,72.63,1363.98,5428,3
0.178,0,0,0,0,0,0,59,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0.0,7,51.7,3005.8,0.0,0,0.0,3005.8,6107,3
0.0088,0,0,0,0,0,0,46,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,45.2,17,54.35,2460.15,0.0,0,2079.2000000000003,4539.35,2793,3
0.0003,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,31.6,0,20.1,279.5,0.0,0,537.2,816.7,2185,4
0.2152,0,1,0,0,0,0,51,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0.0,42,49.65,2553.35,0.0,0,0.0,2553.35,5528,3
0.9991,0,0,0,0,0,0,62,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,8.08,21,102.0,6529.25,0.0,110,500.96,7140.21,5090,1
0.9983,0,0,0,0,0,0,46,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,15.78,3,93.7,4154.8,0.0,0,725.88,4880.68,3378,1
0.86,1,1,0,0,1,1,50,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,4.6,24,71.05,3444.85,0.0,0,230.0,3674.85,5746,3
0.0063,0,0,0,0,0,0,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,19.75,0,24.75,692.1,0.0,0,493.75,1185.85,4931,3
0.0003,0,1,0,0,1,1,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,45.19,0,19.5,805.2,0.0,0,1672.03,2477.23,3924,4
0.0014,0,0,0,0,0,0,69,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,47.43,22,90.65,6322.1,0.0,0,3272.67,9594.77,6487,3
0.0003,0,1,0,0,1,6,46,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,2.0,48,108.9,4854.3,0.0,0,92.0,4946.3,5119,5
0.0006,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,49.51,0,18.9,18.9,0.0,0,49.51,68.41,4480,4
0.9998,0,1,0,0,1,1,69,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,37.2,27,103.95,7446.9,0.0,0,2566.8,10013.7,4283,2
0.3924,0,1,1,2,1,1,5,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1.38,16,69.95,320.4,0.0,0,6.9,327.29999999999995,3850,3
0.0001,0,1,1,3,1,5,69,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,40.36,53,80.65,5542.55,0.0,0,2784.84,8327.39,4618,3
0.9992,1,0,0,0,0,0,15,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,17.23,12,79.4,1156.1,0.0,0,258.45,1414.55,3621,1
0.0055,0,0,0,0,0,0,17,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,12.69,22,79.85,1387.35,0.0,0,215.73,1603.08,5574,3
0.0001,1,1,1,1,1,4,68,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0.0,23,53.0,3656.25,0.0,0,0.0,3656.25,5583,4
0.0006,1,1,0,0,1,3,4,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0.0,5,29.9,118.25,0.0,0,0.0,118.25,2914,4
0.0002,1,0,0,0,0,0,14,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0.0,5,46.35,672.7,0.0,0,0.0,672.7,2056,4
0.0,0,1,1,1,1,5,69,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,14.48,19,59.1,4134.7,0.0,0,999.12,5133.82,5846,4
0.0006,0,1,0,0,1,9,70,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,41.05,59,101.0,7085.5,0.0,0,2873.5,9959.0,5025,3
0.9997,0,0,0,0,0,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,4,33.65,137.85,0.0,0,0.0,137.85,2563,2
0.0005,0,1,1,2,1,6,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,25.4,0,19.75,1311.6,0.0,0,1549.4,2861.0,6108,3
0.0006,0,0,0,0,0,0,34,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,28,25.05,852.7,0.0,0,0.0,852.7,3800,4
0.0009,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8.82,0,20.1,223.6,0.0,0,105.84,329.44,5179,4
0.0002,0,1,1,2,1,4,44,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,24.71,27,94.4,4295.35,0.0,40,1087.24,5422.59,5019,5
0.0001,0,1,0,0,1,6,26,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,34.12,58,73.5,1905.7,17.03,70,887.1199999999999,2845.79,3596,5
0.0003,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.38,0,19.9,19.9,0.0,0,2.38,22.28,4050,4
0.1041,0,1,0,0,1,9,43,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,49.48,11,94.1,4107.3,0.0,0,2127.64,6234.9400000000005,4392,3
0.0009,0,0,0,0,0,0,39,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,8.69,24,73.15,2730.85,0.0,0,338.91,3069.76,3271,5
0.9997,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,41.37,28,75.55,166.3,0.0,0,82.74,249.04,4320,2
0.0405,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,49.34,15,45.2,45.2,0.0,0,49.34,94.54,4576,3
0.0014,0,1,0,0,1,1,37,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,30.36,11,68.1,2479.25,0.0,0,1123.32,3602.57,2873,4
0.0019,0,1,0,0,1,3,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.0,25,35.1,101.1,0.0,0,0.0,101.1,3610,3
0.1365,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.1,0,19.55,19.55,0.0,0,5.1,24.65,5750,3
0.0002,0,0,1,3,0,0,23,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.0,26,40.1,857.75,0.0,0,0.0,857.75,2327,4
0.002,0,1,1,3,1,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,36.54,0,19.55,122.9,0.0,0,219.24,342.14,3072,3
0.0002,0,0,0,0,0,0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,45.75,0,19.3,1414.8,0.0,0,3294.0,4708.8,4722,4
0.0003,0,1,0,0,1,10,29,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,3.35,59,75.3,2263.4,0.0,0,97.15,2360.55,4910,4
0.0366,0,1,0,0,1,5,17,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,7.6,52,75.4,1322.55,0.0,0,129.2,1451.75,4852,3
0.0003,0,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,29.28,4,49.2,103.7,0.0,0,58.56,162.26,2342,5
0.9988,0,0,0,0,0,0,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,37.1,2,50.6,249.95,0.0,20,185.5,455.45,2353,2
0.0005,0,1,0,0,1,1,64,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,4.76,8,104.05,6605.55,0.0,0,304.64,6910.1900000000005,4337,4
0.9985,0,0,0,0,0,0,13,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,30.88,3,79.8,973.45,0.0,0,401.44,1374.89,5067,2
0.9994,0,1,0,0,1,1,33,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,15.66,24,103.75,3361.05,0.0,100,516.78,3977.83,3824,1
0.0049,0,1,0,0,1,7,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32.22,0,24.85,1013.6,0.0,0,1417.6799999999998,2431.28,5331,3
0.0006,1,1,0,0,1,3,65,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,27.14,26,92.7,5968.4,0.0,0,1764.1,7732.5,5205,3
0.0509,0,1,0,0,1,3,51,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,29.4,21,106.8,5498.8,0.0,140,1499.4,7138.2,4640,3
0.0002,0,1,1,3,1,9,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,25.98,0,25.25,555.4,0.0,0,571.5600000000001,1126.96,4386,3
0.0001,0,1,0,0,1,8,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.97,0,20.4,743.5,0.0,0,264.86,1008.36,3756,5
0.8912,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,43.61,2,91.3,91.3,0.0,0,43.61,134.91,2371,3
0.0004,0,0,0,0,0,0,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.97,0,23.75,424.5,0.0,0,233.46,657.96,3076,4
0.0013,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,5.93,19,80.55,80.55,0.0,60,5.93,146.48000000000002,3154,4
0.0002,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,32.03,0,19.9,367.55,0.0,0,608.57,976.12,3245,5
0.0002,0,1,0,0,1,10,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5.32,0,25.05,1270.25,0.0,0,276.64,1546.89,5674,4
0.0004,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,15.41,0,19.6,561.15,13.07,0,416.07,964.15,2896,5
0.0002,0,1,1,1,1,6,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,29.55,0,24.55,1331.05,0.0,0,1536.6,2867.65,5535,3
0.8936,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,22.16,47,74.6,74.6,0.0,10,22.16,106.76,3860,3
0.0003,0,0,0,0,0,0,19,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,40.22,22,56.2,1093.4,0.0,0,764.18,1857.58,3384,5
0.0067,0,0,0,0,0,0,25,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,10.4,48,105.5,2686.05,0.0,0,260.0,2946.05,5822,3
0.0001,0,0,0,0,0,0,31,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,10.05,14,99.45,3109.9,43.38,0,311.55,3378.07,2021,5
0.0,0,1,1,3,1,8,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,47.6,0,24.25,1784.5,49.76,0,3427.2000000000003,5161.9400000000005,5897,4
0.0001,0,1,0,0,1,4,71,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,6.23,58,81.85,5924.4,0.0,0,442.33,6366.73,4090,4
0.9998,0,1,0,0,1,1,5,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,41.57,27,88.9,454.15,0.0,0,207.85,662.0,4356,1
0.0044,0,1,0,0,1,8,36,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,49.33,23,80.4,2937.65,0.0,0,1775.88,4713.53,5544,3
0.0012,0,0,0,0,0,0,8,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,18.82,3,75.25,576.7,0.0,0,150.56,727.26,2332,4
0.0,0,1,1,2,1,6,70,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,4.11,16,80.7,5617.95,0.0,0,287.70000000000005,5905.65,4412,4
0.0016,0,1,1,3,0,0,47,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,30.06,57,63.8,3007.25,0.0,80,1412.82,4500.07,5144,3
0.0001,0,1,1,1,0,0,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,19.64,0,24.1,1734.65,0.0,0,1414.08,3148.73,4264,4
0.0002,0,1,0,0,1,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,39.35,0,19.6,189.45,0.0,0,393.5,582.95,3778,5
0.0197,0,1,1,3,1,1,70,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0.0,47,60.35,4138.7,49.23,0,0.0,4089.47,4122,3
0.9996,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,26.87,52,75.9,143.35,0.0,0,53.74,197.09,2101,1
0.001,0,1,1,1,1,1,64,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,6.83,19,113.35,7222.75,0.0,20,437.12,7679.87,4952,3
0.0007,0,0,0,0,0,0,65,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,26.83,59,105.05,6744.25,0.0,0,1743.9499999999998,8488.2,5742,5
0.9988,0,0,0,0,0,0,25,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,24.91,18,70.95,1767.35,0.0,20,622.75,2410.1,4881,1
0.0007,0,0,0,0,0,0,37,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,9.61,11,80.05,3019.1,0.0,0,355.57,3374.67,3364,5
0.9998,0,0,0,0,0,0,5,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,22.01,85,47.15,223.15,0.0,0,110.05,333.20000000000005,2857,2
0.0,0,1,1,2,1,2,61,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,42.31,59,68.05,4158.25,0.0,0,2580.9100000000003,6739.16,4436,4
0.0051,0,1,0,0,1,8,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,19.98,0,19.45,1208.6,0.0,0,1278.72,2487.32,5628,3
0.0105,1,1,0,0,1,2,34,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,12.98,8,71.55,2427.35,0.0,0,441.32,2868.67,3583,3
0.0009,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,15,25.25,25.25,0.0,10,0.0,35.25,4831,5
0.0069,1,1,0,0,1,1,20,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,32.54,5,94.3,1818.3,0.0,0,650.8,2469.1,2574,3
0.9987,0,0,0,0,0,0,13,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,3.84,4,81.15,952.3,0.0,0,49.92,1002.22,4806,1
0.0722,0,0,0,0,0,0,66,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,48.78,8,89.4,5976.9,36.02,40,3219.48,9200.36,4889,3
0.0004,0,0,0,0,0,0,35,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0.0,12,33.45,1175.85,0.0,30,0.0,1205.85,2553,5
0.0002,0,1,1,1,1,4,19,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.0,85,24.85,434.8,0.0,0,0.0,434.8,2958,5
0.0413,0,0,1,1,0,0,12,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,5.16,16,44.55,480.6,18.21,0,61.92,524.3100000000001,4162,3
0.9994,0,1,0,0,1,1,61,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,45.7,24,105.55,6281.45,0.0,0,2787.7000000000003,9069.15,5011,1
0.6527,0,0,0,0,0,0,5,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,44.65,30,105.3,550.6,0.0,0,223.25,773.85,4024,3
0.0002,0,0,1,1,0,0,11,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0.0,17,36.05,402.6,0.0,100,0.0,502.6,4265,4
0.0006,0,0,0,0,0,0,11,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,7.42,17,53.8,651.55,0.0,0,81.62,733.17,5899,5
0.0,0,1,1,2,1,4,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9.33,0,20.25,854.9,0.0,0,391.86,1246.76,4439,4
0.8485,0,1,0,0,1,1,31,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,12.03,9,83.85,2674.15,11.37,0,372.93,3035.71,4283,3
0.0006,0,1,0,0,1,6,72,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,23.27,3,114.1,8086.4,0.0,0,1675.44,9761.84,4965,3
0.1002,0,0,0,0,0,0,68,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,20.3,13,80.65,5330.2,0.0,90,1380.4,6800.6,5914,3
0.0052,0,0,1,1,0,0,39,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,14.72,85,100.55,3895.35,0.0,0,574.08,4469.43,3124,3
0.9997,0,1,0,0,1,1,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,13.54,51,50.15,168.15,0.0,0,40.62,208.77,3273,1
0.0006,0,0,0,0,0,0,18,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,11.36,13,74.15,1345.75,0.0,0,204.48,1550.23,5033,4
0.0096,0,1,0,0,1,4,35,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,10.43,4,70.3,2416.55,0.0,80,365.05,2861.6000000000004,5413,3
0.4621,1,0,0,0,0,0,56,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,34.58,4,104.75,5510.65,0.0,0,1936.48,7447.129999999999,5605,3
0.0003,0,0,1,1,0,0,34,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,4.28,16,103.8,3470.8,0.0,0,145.52,3616.32,5382,4
0.0003,0,1,0,0,1,1,37,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.0,27,45.4,1593.1,44.13,0,0.0,1548.9699999999998,4051,4
0.0174,0,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,47.33,0,24.6,592.65,0.0,0,1135.92,1728.5700000000002,5448,3
0.9998,0,1,0,0,1,1,5,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1.16,7,78.75,412.1,0.0,10,5.8,427.9,3401,2
0.0004,0,0,0,0,0,0,2,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,12.59,76,53.45,119.5,0.0,0,25.18,144.68,3477,4
0.0006,1,0,0,0,0,0,43,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,8.81,7,84.85,3645.6,0.0,0,378.83,4024.43,4556,4
0.0002,0,0,0,0,0,0,72,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,41.91,73,109.9,7624.2,0.0,0,3017.5199999999995,10641.72,5234,4
0.0038,0,0,1,2,0,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,24.48,0,20.0,1250.1,0.0,0,1517.76,2767.86,4402,3
0.9993,1,0,0,0,0,0,46,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,2.37,20,110.0,4874.8,0.0,0,109.02,4983.820000000001,2403,1
